SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),Year,Month,Day,Hour,풍향(16방위)_20.0,풍향(16방위)_50.0,풍향(16방위)_70.0,풍향(16방위)_90.0,풍향(16방위)_110.0,풍향(16방위)_140.0,풍향(16방위)_160.0,풍향(16방위)_180.0,풍향(16방위)_200.0,풍향(16방위)_230.0,풍향(16방위)_250.0,풍향(16방위)_270.0,풍향(16방위)_280.86302185283785,풍향(16방위)_280.9498875129443,풍향(16방위)_290.0,풍향(16방위)_320.0,풍향(16방위)_340.0,풍향(16방위)_360.0,중하층운량(10분위)_1.0,중하층운량(10분위)_2.0,중하층운량(10분위)_3.0,중하층운량(10분위)_4.0,중하층운량(10분위)_5.0,중하층운량(10분위)_6.0,중하층운량(10분위)_7.0,중하층운량(10분위)_8.0,중하층운량(10분위)_9.0,중하층운량(10분위)_10.0,전운량(10분위)_1.0,전운량(10분위)_2.0,전운량(10분위)_2.753080801596446,전운량(10분위)_3.0,전운량(10분위)_4.0,전운량(10분위)_5.0,전운량(10분위)_6.0,전운량(10분위)_6.024005423589677,전운량(10분위)_7.0,전운량(10분위)_8.0,전운량(10분위)_9.0,전운량(10분위)_10.0
0.003,0.4,0.049,0.015,10.0,7.0,24.8,0.0,4.2,83.0,26.0,21.7,989.8,999.5,0.0,0.26,0.0,0.0,8.0,1755.0,25.3,26.2,25.4,25.1,25.7,2021.0,8.0,21.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.045,0.013,17.0,9.0,23.9,0.8,3.1,93.0,27.4,22.6,989.9,999.5,0.0,0.11,0.0,0.0,7.0,2000.0,24.6,26.1,25.5,25.3,25.7,2021.0,8.0,21.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.044,0.01,16.0,7.0,23.6,1.3,5.1,92.0,26.8,22.2,990.3,999.9,0.0,0.06,0.0,0.0,7.0,2000.0,23.8,25.9,25.5,25.4,25.7,2021.0,8.0,21.0,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.4,0.044,0.01,10.0,5.0,23.2,0.0,2.0,93.0,26.3,21.9,991.1,1000.8,0.0,0.0,0.0,0.0,3.0,903.0,23.5,25.8,25.4,25.4,25.7,2021.0,8.0,21.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.4,0.038,0.013,12.0,7.0,23.3,0.1,3.9,93.0,26.4,22.0,992.7,1002.4,0.06302694532372133,0.08069953140680042,0.0,0.0,6.0,1919.0,23.4,25.6,25.3,25.4,25.8,2021.0,8.0,21.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.3,0.041,0.009,8.0,5.0,23.3,0.8371441993226654,1.8,92.0,26.3,21.9,993.8,1003.5,0.021173648037906112,-0.04543268089778252,0.0,0.0,4.0,2000.0,23.3,25.5,25.2,25.4,25.8,2021.0,8.0,21.0,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.04,0.011,7.0,7.0,23.4,0.935312159770092,3.6,90.0,25.8,21.6,994.7,1004.4,0.12012731782609354,0.05993354289379482,0.0,0.0,4.0,2000.0,23.1,25.4,25.1,25.3,25.7,2021.0,8.0,21.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.042,0.01,13.0,7.0,23.4,0.64474832454016,2.9,91.0,26.1,21.8,995.2,1004.9,0.24398522431506553,0.6461250687675673,0.0,0.0,8.772637417549149,2000.0,23.1,25.4,25.1,25.3,25.7,2021.0,8.0,22.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.041,0.008,12.0,7.0,23.3,0.0,3.2,91.0,26.0,21.7,995.6,1005.3,0.1267622749411368,0.5506988594484667,0.0,0.0,10.0,1955.0,23.0,25.3,25.0,25.2,25.7,2021.0,8.0,22.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.041,0.007,13.0,7.0,23.2,0.5001511558575658,2.4,90.0,25.5,21.4,996.0,1005.7,0.22318432036329927,0.5877014181199698,0.0,0.0,6.0,2000.0,22.9,25.2,24.9,25.2,25.7,2021.0,8.0,22.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002,0.3,0.041,0.006,11.0,9.0,23.1,0.6910099165074826,1.8,90.0,25.3,21.3,996.3,1006.0,0.13426316987306297,0.5049186317754462,0.0,0.0,4.0,2000.0,22.8,25.2,24.9,25.1,25.6,2021.0,8.0,22.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.3,0.042,0.006,10.0,6.0,22.9,0.3681420926368446,1.7,90.0,25.0,21.1,996.5,1006.2,0.3178724069083687,0.5480663817355449,0.0,0.0,6.0,2000.0,22.6,25.1,24.8,25.1,25.6,2021.0,8.0,22.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.002,0.3,0.043,0.007,9.0,7.0,22.6,0.2810233008094656,1.1,90.0,24.6,20.8,996.2,1006.0,0.2891960680533794,0.4253709374074859,0.0,0.0,7.0,2000.0,21.8,25.0,24.7,25.0,25.5,2021.0,8.0,22.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003,0.4,0.036,0.01,10.0,5.0,22.5,0.6088075345237485,1.3,93.0,25.3,21.3,996.2,1006.0,0.0,0.0,0.0,0.0,9.0,2000.0,22.2,24.8,24.6,24.9,25.5,2021.0,8.0,22.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.037,0.011,11.0,8.0,23.0,0.17191998417320065,1.5,93.0,26.1,21.8,996.4,1006.1,0.0,0.14,0.0,0.0,6.0,2000.0,23.8,24.8,24.5,24.9,25.5,2021.0,8.0,22.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.041,0.013,12.0,6.0,23.6,0.15002776933852147,1.8,91.0,26.4,22.0,996.9,1006.6,0.0,0.29,0.0,0.0,6.0,2000.0,24.1,24.9,24.5,24.8,25.4,2021.0,8.0,22.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002,0.4,0.042,0.013,18.0,10.0,24.2,0.16903945038029633,1.6,89.0,26.8,22.2,997.4,1007.1,0.0,0.34,0.0,0.0,8.0,1919.0,25.0,25.1,24.6,24.8,25.4,2021.0,8.0,22.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.5,0.051,0.012,23.0,13.0,24.9,0.4524709608444937,3.4,83.0,26.1,21.8,997.8,1007.5,0.0,0.58,0.0,0.0,10.0,1746.0,26.2,25.4,24.8,24.8,25.3,2021.0,8.0,22.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.6,0.056,0.011,31.0,21.0,25.0,0.4948033655164181,2.9,83.0,26.3,21.9,998.3,1008.0,0.0,0.48,0.0,0.0,7.0,1736.0,25.4,25.7,25.0,24.8,25.3,2021.0,8.0,22.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.5,0.056,0.009,28.0,20.0,26.0,0.6519759074899412,3.2,72.0,24.1,20.5,998.5,1008.2,0.1,1.2,0.0,0.0,8.0,2000.0,30.2,25.9,25.2,24.9,25.3,2021.0,8.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.058,0.006,22.0,12.0,26.6,0.3773059027680574,3.5,69.0,24.0,20.4,998.5,1008.2,0.5,2.03,0.0,0.0,9.0,2000.0,30.1,26.5,25.5,25.0,25.3,2021.0,8.0,22.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.058,0.007,23.0,16.0,26.6,0.2656020092340441,2.5,69.0,24.0,20.4,997.8,1007.5,0.1,1.31,0.0,0.0,10.0,2000.0,28.9,26.9,25.9,25.2,25.3,2021.0,8.0,22.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.5,0.057,0.011,26.0,20.0,26.3,0.5441914676416673,2.9,70.0,23.8,20.3,998.1,1007.8,0.0,0.61,0.0,0.0,9.0,2000.0,27.6,27.0,26.1,25.3,25.4,2021.0,8.0,22.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.5,0.059,0.011,27.0,19.0,26.0,0.6384570742666256,4.3,72.0,24.1,20.5,998.2,1007.9,0.0,0.58,0.0,0.0,10.0,2000.0,27.2,27.0,26.2,25.5,25.5,2021.0,8.0,22.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.5,0.061,0.009,27.0,22.0,26.1,0.3234467411566584,2.5,70.0,23.5,20.1,998.2,1007.9,0.0,0.66,0.0,0.0,10.0,2000.0,26.9,27.0,26.2,25.6,25.5,2021.0,8.0,22.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.5,0.061,0.012,26.0,21.0,25.5,0.3324650069548625,2.2,70.0,22.8,19.6,998.7,1008.4,0.0,0.31,0.0,0.0,17.21155594356479,2000.0,25.3,27.0,26.3,25.7,25.6,2021.0,8.0,22.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.5,0.052,0.016,31.0,24.0,25.2,0.5017260343129237,2.3,73.0,23.4,20.0,998.9,1008.6,0.0,0.1,0.0,0.0,65.0,2000.0,24.2,26.7,26.2,25.8,25.7,2021.0,8.0,22.0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.5,0.048,0.015,30.0,22.0,24.8,0.44617999641741335,2.0,78.0,24.3,20.6,999.5,1009.3,0.0,0.01,0.0,0.0,66.0,2000.0,23.6,26.4,26.0,25.8,25.8,2021.0,8.0,22.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.5,0.044,0.015,31.0,21.0,24.3,0.794732230862337,1.9,82.0,24.9,21.0,1000.1,1009.8,0.1560563523512437,-0.06601712463281473,0.0,0.0,16.834673806480268,1787.0,23.2,26.1,25.8,25.7,25.8,2021.0,8.0,22.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.039,0.017,31.0,22.0,24.0,0.47678830937775274,0.6,83.0,24.7,20.9,1000.0,1009.7,0.03999864834323663,-0.2700363617333821,0.0,0.0,18.656222119330877,1561.0,22.9,25.9,25.6,25.7,25.8,2021.0,8.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.6,0.031,0.021,34.0,24.0,23.5,0.43056786075749187,0.7,84.0,24.3,20.6,1000.1,1009.8,0.1601758255221215,-0.22788098676499402,0.0,0.0,17.8874828950121,1328.0,22.5,25.7,25.4,25.6,25.8,2021.0,8.0,22.0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.7,0.027,0.023,34.0,24.0,23.1,0.41921920885806685,0.4,86.0,24.3,20.6,1000.7,1010.5,0.23997939849785244,0.33133226112781955,0.0,0.0,17.551713689818698,1350.0,22.2,25.4,25.2,25.5,25.8,2021.0,8.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.7,0.019,0.022,36.0,25.0,22.8,0.0,0.5,88.0,24.4,20.7,1000.9,1010.7,0.08134170546029029,0.06861203067820298,0.0,0.0,65.0,1174.0,22.1,25.3,25.1,25.4,25.7,2021.0,8.0,23.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.7,0.011,0.025,33.0,23.0,22.3,0.0,2.1,89.0,23.8,20.3,1001.0,1010.8,0.15198333871327296,0.14053124601432643,0.0,0.0,66.0,914.0,21.7,25.1,24.9,25.3,25.7,2021.0,8.0,23.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.011,0.021,36.0,24.0,22.0,0.0,0.7,90.0,23.7,20.2,1001.2,1011.0,0.21201382926955237,0.26149168757019225,0.0,0.0,14.925421126013688,899.0,21.6,24.9,24.7,25.1,25.6,2021.0,8.0,23.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.01,0.021,34.0,22.0,21.9,0.0,2.3,91.0,23.8,20.3,1000.8,1010.6,0.2351406087408323,0.3254668154555205,0.0,0.0,12.518177189122397,822.0,21.7,24.7,24.6,25.0,25.6,2021.0,8.0,23.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.011,0.017,36.0,23.0,21.9,0.0,3.1,91.0,23.8,20.3,1000.2,1010.0,0.24254329311843836,0.33897671706746024,0.0,0.0,11.587881995877396,1010.0,21.6,24.6,24.5,24.9,25.5,2021.0,8.0,23.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.017,0.014,32.0,22.0,21.9,0.0,1.6,89.0,23.2,19.9,1000.4,1010.2,0.0,0.0,0.0,0.0,14.25071053779321,1258.0,21.7,24.5,24.4,24.8,25.4,2021.0,8.0,23.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.018,0.017,32.0,23.0,22.0,0.0,2.0,90.0,23.7,20.2,1000.0,1009.8,0.0,0.06,0.0,0.0,12.164164690388915,1164.0,22.2,24.5,24.3,24.7,25.4,2021.0,8.0,23.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.01,0.023,30.0,20.0,22.5,0.0,2.0,87.0,23.7,20.2,1000.8,1010.6,0.0,0.3,0.0,0.0,12.163182027716047,1453.0,23.3,24.5,24.2,24.6,25.3,2021.0,8.0,23.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.012,0.025,30.0,20.0,22.9,0.0,2.3,84.0,23.4,20.0,1000.8,1010.6,0.0,0.4,0.0,0.0,41.0,1667.0,23.6,24.6,24.3,24.6,25.2,2021.0,8.0,23.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.014,0.026,30.0,19.0,23.4,0.0,2.3,83.0,23.8,20.3,1000.5,1010.3,0.0,0.49,0.0,0.0,44.0,1928.0,24.8,24.8,24.4,24.5,25.2,2021.0,8.0,23.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.7,0.017,0.027,29.0,18.0,23.9,0.0,2.8,81.0,24.0,20.4,1000.5,1010.2,0.0,0.51,0.0,0.0,7.0,2000.0,25.0,25.0,24.5,24.5,25.1,2021.0,8.0,23.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.6,0.022,0.022,28.0,18.0,24.0,0.0,2.2,81.0,24.1,20.5,1000.4,1010.1,0.0,0.52,0.0,0.0,7.0,1799.0,25.2,25.1,24.6,24.6,25.1,2021.0,8.0,23.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.6,0.021,0.026,29.0,20.0,23.9,0.3,2.4,86.0,25.5,21.4,1000.4,1010.1,0.0,0.42,0.0,0.0,8.0,972.0,25.1,25.2,24.7,24.6,25.1,2021.0,8.0,23.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.6,0.021,0.027,25.0,18.0,23.7,0.7,2.0,89.0,26.0,21.7,999.8,1009.5,0.0,0.41,0.0,0.0,8.0,922.0,25.0,25.3,24.7,24.7,25.1,2021.0,8.0,23.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.6,0.017,0.03,26.0,16.0,23.6,0.9,1.8,90.0,26.1,21.8,999.0,1008.7,0.0,0.37,0.0,0.0,10.0,785.0,24.9,25.3,24.8,24.7,25.1,2021.0,8.0,23.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.6,0.02,0.026,22.0,16.0,23.2,1.0,2.6,90.0,25.5,21.4,998.7,1008.4,0.0,0.15,0.0,0.0,5.0,1041.0,23.7,25.3,24.9,24.8,25.1,2021.0,8.0,23.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.6,0.016,0.028,22.0,18.0,23.2,0.8,2.1,93.0,26.3,21.9,998.3,1008.0,0.0,0.07,0.0,0.0,4.0,1014.0,23.7,25.3,24.8,24.8,25.1,2021.0,8.0,23.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.6,0.013,0.028,19.0,14.0,22.9,0.3,1.9,93.0,26.0,21.7,997.7,1007.5,0.0,0.08,0.0,0.0,4.0,1592.0,23.3,25.2,24.8,24.8,25.1,2021.0,8.0,23.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.5,0.028,0.02,14.0,13.0,22.1,1.3,3.1,93.0,24.7,20.9,998.0,1007.8,0.0,0.03,0.0,0.0,4.0,646.0,22.4,25.1,24.7,24.8,25.1,2021.0,8.0,23.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.037,0.018,11.0,8.0,21.3,1.1,2.1,94.0,23.7,20.2,997.3,1007.1,0.0,0.0,0.0,0.0,5.0,1162.0,21.7,24.8,24.6,24.7,25.1,2021.0,8.0,23.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.034,0.02,12.0,5.0,21.1,1.0,2.6,95.0,23.7,20.2,996.3,1006.1,-0.006205115956883667,-0.1746744728108851,0.0,0.0,8.0,2000.0,21.6,24.6,24.4,24.7,25.1,2021.0,8.0,23.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.3,0.036,0.017,9.0,5.0,21.0,0.0,2.6,94.0,23.2,19.9,995.2,1005.0,0.049651968552553605,-0.17870294462365877,0.0,0.0,10.0,2000.0,21.4,24.4,24.2,24.6,25.1,2021.0,8.0,23.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.032,0.017,6.0,3.0,21.1,0.0,2.8,93.0,23.2,19.9,994.3,1004.1,0.045350280415239475,-0.20151534385106373,0.0,0.0,10.0,2000.0,21.4,24.3,24.1,24.5,25.0,2021.0,8.0,23.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.033,0.014,6.0,4.0,21.1,0.0,2.7,92.0,22.9,19.7,993.5,1003.3,0.11215937224858141,0.41017526655517855,0.0,0.0,31.0,2000.0,21.3,24.2,24.0,24.4,25.0,2021.0,8.0,24.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.033,0.01,10.0,6.0,21.3,0.0,3.4,91.0,22.9,19.7,992.4,1002.2,0.24847331337998302,0.5180062121751021,0.0,0.0,12.0,2000.0,21.2,24.1,23.9,24.3,24.9,2021.0,8.0,24.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.3,0.031,0.007,6.0,3.0,21.4,0.0,2.5,90.0,22.8,19.6,991.7,1001.5,0.13735836192901463,0.37716345131301665,0.0,0.0,25.0,2000.0,21.3,24.0,23.8,24.3,24.9,2021.0,8.0,24.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.3,0.026,0.009,12.0,6.0,21.6,0.0,2.0,90.0,23.1,19.8,991.3,1001.1,0.09149780968415389,0.3763030554133948,0.0,0.0,8.0,2000.0,21.5,24.0,23.8,24.2,24.8,2021.0,8.0,24.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.3,0.021,0.01,10.0,6.0,21.4,0.2,1.9,94.0,23.8,20.3,990.9,1000.7,0.05093633854902979,0.3746901639798139,0.0,0.0,7.0,1377.0,21.5,24.0,23.7,24.1,24.8,2021.0,8.0,24.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.3,0.02,0.008,13.0,6.0,21.1,0.3,2.7,96.0,24.0,20.4,990.3,1000.1,0.03146082190932109,0.29446566088612514,0.0,0.0,11.0,2000.0,21.4,23.9,23.7,24.1,24.7,2021.0,8.0,24.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002,0.3,0.016,0.009,9.0,5.0,21.2,0.0,2.2,96.0,24.1,20.5,990.1,999.9,0.0,0.0,0.0,0.0,10.0,2000.0,21.4,23.9,23.6,24.0,24.7,2021.0,8.0,24.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.3,0.011,0.014,9.0,3.0,21.5,0.2,2.7,97.0,24.7,20.9,989.8,999.6,0.0,0.02,0.0,0.0,7.0,1271.0,21.8,23.8,23.6,24.0,24.6,2021.0,8.0,24.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003,0.4,0.008,0.017,9.0,5.0,21.8,0.1,2.9,96.0,25.0,21.1,989.0,998.7,0.0,0.09,0.0,0.0,8.0,2000.0,22.4,23.8,23.5,23.9,24.6,2021.0,8.0,24.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
